"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-10-20 ~ 2025-10-19"
"실거래구분 : 단독다가구(전월세)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 수원시 영통구"
"읍면동 : 영통동"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","도로조건","계약면적(㎡)","전월세구분","계약년월","계약일","보증금(만원)","월세금(만원)","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"354","경기도 수원시 영통구 영통동","1***","25m이상","79.51","전세","202504","10","30,000","0","","청명북로","202504~202704","신규","-","","","단독다가구"
"355","경기도 수원시 영통구 영통동","1***","12m미만","26.00","월세","202504","10","3,000","20","2001","청명북로","202504~202704","신규","-","","","단독다가구"
"356","경기도 수원시 영통구 영통동","1***","12m미만","26.00","월세","202504","09","300","33","2000","청명로59번길","202505~202605","신규","-","","","단독다가구"
"357","경기도 수원시 영통구 영통동","1***","12m미만","26.40","월세","202504","09","300","40","2001","청명북로7번길","202504~202604","신규","-","","","단독다가구"
"358","경기도 수원시 영통구 영통동","1***","25m이상","30.00","전세","202504","08","10,000","0","","청명로","202505~202705","신규","-","","","단독다가구"
"359","경기도 수원시 영통구 영통동","1***","12m미만","28.60","월세","202504","08","1,000","57","2001","청명남로4번길","202504~202607","신규","-","","","단독다가구"
"360","경기도 수원시 영통구 영통동","1***","25m이상","30.00","전세","202504","08","10,000","0","1998","청명로","202505~202705","신규","-","","","단독다가구"
"361","경기도 수원시 영통구 영통동","1***","12m미만","24.00","월세","202504","08","200","27","2004","청명북로","202505~202605","신규","-","","","단독다가구"
"362","경기도 수원시 영통구 영통동","9**","12m미만","14.00","전세","202504","05","4,400","0","2003","봉영로1482번길","-","-","-","","","단독다가구"
"363","경기도 수원시 영통구 영통동","9**","12m미만","14.00","전세","202504","05","4,400","0","2003","봉영로1482번길","-","-","-","","","단독다가구"
"364","경기도 수원시 영통구 영통동","9**","12m미만","14.26","전세","202504","05","4,400","0","","봉영로1482번길","202505~202705","신규","-","","","단독다가구"
"365","경기도 수원시 영통구 영통동","1***","12m미만","60.00","월세","202504","04","3,000","67","2015","청명북로","202504~202704","신규","-","","","단독다가구"
"366","경기도 수원시 영통구 영통동","1***","12m미만","25.00","월세","202504","03","4,000","11","2004","청명북로","-","-","-","","","단독다가구"
"367","경기도 수원시 영통구 영통동","1***","12m미만","50.00","월세","202503","31","500","70","","청명남로4번길","202503~202603","갱신","-","500","70","단독다가구"
"368","경기도 수원시 영통구 영통동","1***","12m미만","25.00","전세","202503","31","8,000","0","2001","청명남로4번길","202505~202705","신규","-","","","단독다가구"
"369","경기도 수원시 영통구 영통동","1***","12m미만","25.00","전세","202503","31","8,500","0","2001","청명남로4번길","202505~202705","신규","-","","","단독다가구"
"370","경기도 수원시 영통구 영통동","1***","12m미만","40.00","월세","202503","29","500","57","2003","청명남로4번길","202504~202604","신규","-","","","단독다가구"
"371","경기도 수원시 영통구 영통동","1***","12m미만","21.39","전세","202503","28","7,500","0","2002","매영로425번길","202506~202706","신규","-","","","단독다가구"
"372","경기도 수원시 영통구 영통동","9**","12m미만","20.00","월세","202503","27","500","41","1998","덕영대로1673번길","202504~202602","신규","-","","","단독다가구"
"373","경기도 수원시 영통구 영통동","1***","12m미만","24.00","월세","202503","26","500","43","2007","청명남로4번길","202503~202603","신규","-","","","단독다가구"
"374","경기도 수원시 영통구 영통동","1***","25m이상","36.00","월세","202503","22","1,000","58","2001","청명로43번길","202503~202602","신규","-","","","단독다가구"
"375","경기도 수원시 영통구 영통동","9**","12m미만","50.00","월세","202503","21","1,000","55","2000","봉영로1482번길","202505~202605","갱신","-","1,000","55","단독다가구"
"376","경기도 수원시 영통구 영통동","1***","25m미만","22.76","월세","202503","20","500","44","2001","청명북로","202503~202603","신규","-","","","단독다가구"
"377","경기도 수원시 영통구 영통동","1***","12m미만","22.00","월세","202503","19","500","41","2001","청명남로50번길","202504~202604","신규","-","","","단독다가구"
"378","경기도 수원시 영통구 영통동","9**","12m미만","30.00","월세","202503","19","500","48","1998","덕영대로1673번길","202505~202605","신규","-","","","단독다가구"
"379","경기도 수원시 영통구 영통동","1***","12m미만","20.00","월세","202503","18","500","40","2001","청명로43번길","202502~202601","갱신","-","500","40","단독다가구"
"380","경기도 수원시 영통구 영통동","1***","25m미만","40.00","월세","202503","15","500","60","2001","청명로21번길","202503~202603","갱신","-","500","52","단독다가구"
"381","경기도 수원시 영통구 영통동","1***","12m미만","56.66","전세","202503","15","13,000","0","1998","청명남로4번길","202504~202702","신규","-","","","단독다가구"
"382","경기도 수원시 영통구 영통동","1***","12m미만","20.63","월세","202503","15","500","39","2001","청명남로50번길","202504~202604","신규","-","","","단독다가구"
"383","경기도 수원시 영통구 영통동","7*","12m미만","59.46","전세","202503","15","23,000","0","2022","영통로351번길","202505~202705","신규","-","","","단독다가구"
"384","경기도 수원시 영통구 영통동","7*","12m미만","59.00","전세","202503","15","23,000","0","2022","영통로351번길","-","-","-","","","단독다가구"
"385","경기도 수원시 영통구 영통동","9**","12m미만","22.00","월세","202503","11","500","43","2000","매영로398번길","202504~202602","신규","-","","","단독다가구"
"386","경기도 수원시 영통구 영통동","1***","12m미만","26.40","월세","202503","10","300","39","2001","청명북로7번길","202503~202603","신규","-","","","단독다가구"
"387","경기도 수원시 영통구 영통동","1***","12m미만","21.08","월세","202503","08","500","40","2004","청명남로50번길","202503~202603","신규","-","","","단독다가구"
"388","경기도 수원시 영통구 영통동","1***","12m미만","49.00","월세","202503","08","1,000","67","2000","영일로21번길","-","-","-","","","단독다가구"
"389","경기도 수원시 영통구 영통동","9**","12m미만","35.91","전세","202503","08","6,500","0","2001","봉영로1492번길","202503~202703","신규","-","","","단독다가구"
"390","경기도 수원시 영통구 영통동","1***","12m미만","55.00","월세","202503","07","3,000","50","2001","청명북로7번길","202503~202603","신규","-","","","단독다가구"
"391","경기도 수원시 영통구 영통동","1***","25m미만","26.00","월세","202503","07","500","50","2001","청명로21번길","202503~202603","신규","-","","","단독다가구"
"392","경기도 수원시 영통구 영통동","1***","25m미만","98.00","월세","202503","05","15,000","32","2000","청명북로","202504~202704","신규","-","","","단독다가구"
"393","경기도 수원시 영통구 영통동","1***","12m미만","20.00","월세","202503","04","200","25","2000","매영로415번길","202503~202602","신규","-","","","단독다가구"
"394","경기도 수원시 영통구 영통동","1***","25m이상","23.00","월세","202503","04","500","44","2000","청명로59번길","202503~202602","신규","-","","","단독다가구"
"395","경기도 수원시 영통구 영통동","1***","12m미만","69.00","월세","202503","04","1,000","85","2001","청명로77번길","202503~202603","신규","-","","","단독다가구"
"396","경기도 수원시 영통구 영통동","1***","12m미만","59.50","월세","202503","03","3,000","67","2015","청명북로","202503~202603","신규","-","","","단독다가구"
"397","경기도 수원시 영통구 영통동","1***","12m미만","58.00","월세","202503","01","1,000","78","1998","청명로77번길","202503~202603","신규","-","","","단독다가구"
"398","경기도 수원시 영통구 영통동","1***","12m미만","83.00","월세","202503","01","8,000","50","1998","청명남로4번길","202506~202706","갱신","-","15,250","0","단독다가구"
"399","경기도 수원시 영통구 영통동","9**","12m미만","25.00","월세","202502","28","500","40","2002","봉영로1492번길","202502~202602","신규","-","","","단독다가구"
"400","경기도 수원시 영통구 영통동","1***","25m이상","25.00","전세","202502","28","5,500","0","2001","매영로415번길","202502~202702","신규","-","","","단독다가구"
"401","경기도 수원시 영통구 영통동","9**","12m미만","57.02","월세","202502","28","1,000","73","1998","덕영대로1673번길","202503~202612","신규","-","","","단독다가구"
"402","경기도 수원시 영통구 영통동","9**","12m미만","20.00","전세","202502","28","7,300","0","","봉영로1482번길","202502~202702","신규","-","","","단독다가구"
"403","경기도 수원시 영통구 영통동","1***","25m미만","24.00","월세","202502","27","500","41","2000","반달로","202503~202603","신규","-","","","단독다가구"
"404","경기도 수원시 영통구 영통동","1***","12m미만","21.00","월세","202502","27","200","24","2001","청명로59번길","202503~202603","신규","-","","","단독다가구"
"405","경기도 수원시 영통구 영통동","1***","12m미만","25.00","전세","202502","27","8,000","0","2001","청명남로50번길","202503~202703","신규","-","","","단독다가구"
"406","경기도 수원시 영통구 영통동","1***","12m미만","29.26","월세","202502","27","500","45","1999","매영로415번길","202503~202603","신규","-","","","단독다가구"
"407","경기도 수원시 영통구 영통동","1***","25m미만","20.00","월세","202502","27","500","43","2001","영일로21번길","202503~202602","신규","-","","","단독다가구"
"408","경기도 수원시 영통구 영통동","1***","12m미만","28.00","전세","202502","26","5,200","0","2000","매영로393번길","202503~202703","신규","-","","","단독다가구"
"409","경기도 수원시 영통구 영통동","1***","12m미만","26.40","월세","202502","26","500","40","2001","청명북로7번길","202502~202602","신규","-","","","단독다가구"
"410","경기도 수원시 영통구 영통동","1***","12m미만","22.00","월세","202502","26","200","28","2001","청명남로50번길","202502~202602","신규","-","","","단독다가구"
"411","경기도 수원시 영통구 영통동","9**","12m미만","20.00","전세","202502","26","6,000","0","2000","봉영로1482번길","202503~202703","신규","-","","","단독다가구"
"412","경기도 수원시 영통구 영통동","9**","12m미만","25.00","전세","202502","25","7,000","0","2002","봉영로1492번길","202503~202702","신규","-","","","단독다가구"
"413","경기도 수원시 영통구 영통동","1***","12m미만","26.00","월세","202502","24","200","32","2000","청명남로50번길","202502~202602","신규","-","","","단독다가구"
"414","경기도 수원시 영통구 영통동","1***","12m미만","20.00","월세","202502","24","500","39","","청명로43번길","202502~202602","신규","-","","","단독다가구"
"415","경기도 수원시 영통구 영통동","1***","12m미만","30.50","월세","202502","23","500","37","2000","청명남로50번길","202502~202602","갱신","-","500","35","단독다가구"
"416","경기도 수원시 영통구 영통동","1***","12m미만","24.00","월세","202502","22","300","37","2000","청명북로7번길","202503~202603","신규","-","","","단독다가구"
"417","경기도 수원시 영통구 영통동","1***","12m미만","22.90","월세","202502","22","300","36","2001","청명로77번길","202503~202602","신규","-","","","단독다가구"
"418","경기도 수원시 영통구 영통동","9**","12m미만","33.89","월세","202502","22","1,000","55","2001","봉영로1482번길","202503~202603","신규","-","","","단독다가구"
"419","경기도 수원시 영통구 영통동","1***","12m미만","24.00","월세","202502","22","5,000","16","2000","청명로59번길","202503~202602","신규","-","","","단독다가구"
"420","경기도 수원시 영통구 영통동","9**","12m미만","31.00","전세","202502","22","7,000","0","2001","봉영로1482번길","-","-","-","","","단독다가구"
"421","경기도 수원시 영통구 영통동","1***","12m미만","22.00","월세","202502","22","500","43","2001","청명북로","202503~202603","신규","-","","","단독다가구"
"422","경기도 수원시 영통구 영통동","9**","12m미만","35.91","전세","202502","22","6,500","0","2001","봉영로1492번길","202502~202702","신규","-","","","단독다가구"
"423","경기도 수원시 영통구 영통동","1***","12m미만","22.84","월세","202502","22","1,000","40","2000","청명북로","202503~202603","신규","-","","","단독다가구"
"424","경기도 수원시 영통구 영통동","1***","12m미만","20.63","전세","202502","22","8,000","0","2001","청명남로50번길","202503~202703","신규","-","","","단독다가구"
"425","경기도 수원시 영통구 영통동","1***","12m미만","16.00","월세","202502","22","300","34","1998","청명남로4번길","202503~202703","신규","-","","","단독다가구"
"426","경기도 수원시 영통구 영통동","1***","12m미만","24.00","월세","202502","22","500","42","2002","청명로77번길","202503~202603","신규","-","","","단독다가구"
"427","경기도 수원시 영통구 영통동","1***","12m미만","20.00","전세","202502","22","8,000","0","2001","청명남로50번길","-","-","-","","","단독다가구"
"428","경기도 수원시 영통구 영통동","1***","12m미만","20.00","월세","202502","21","300","32","2000","청명북로7번길","202502~202602","신규","-","","","단독다가구"
"429","경기도 수원시 영통구 영통동","9**","12m미만","22.11","월세","202502","21","300","32","2003","봉영로1492번길","202503~202602","신규","-","","","단독다가구"
"430","경기도 수원시 영통구 영통동","9**","12m미만","27.00","전세","202502","21","4,900","0","2000","봉영로1492번길","202502~202708","갱신","사용","4,700","0","단독다가구"
"431","경기도 수원시 영통구 영통동","1***","12m미만","20.00","월세","202502","21","300","40","1999","청명남로4번길","202503~202602","신규","-","","","단독다가구"
"432","경기도 수원시 영통구 영통동","9**","25m이상","27.00","월세","202502","20","500","42","1998","영일로","202502~202602","신규","-","","","단독다가구"
"433","경기도 수원시 영통구 영통동","1***","25m이상","25.00","전세","202502","19","8,000","0","2001","매영로415번길","202502~202702","신규","-","","","단독다가구"
"434","경기도 수원시 영통구 영통동","9**","12m미만","45.00","월세","202502","19","3,000","60","1998","덕영대로1681번길","202502~202602","신규","-","","","단독다가구"
"435","경기도 수원시 영통구 영통동","1***","25m미만","24.96","월세","202502","18","200","30","2001","청명북로","202503~202603","신규","-","","","단독다가구"
"436","경기도 수원시 영통구 영통동","9**","12m미만","24.59","전세","202502","17","7,000","0","2002","봉영로1492번길","202503~202703","신규","-","","","단독다가구"
"437","경기도 수원시 영통구 영통동","1***","12m미만","23.00","월세","202502","17","500","28","2001","청명로59번길","202502~202602","신규","-","","","단독다가구"
"438","경기도 수원시 영통구 영통동","9**","12m미만","38.00","월세","202502","17","1,000","60","2000","봉영로1482번길","202502~202602","신규","-","","","단독다가구"
"439","경기도 수원시 영통구 영통동","1***","25m이상","23.00","월세","202502","17","300","39","2001","청명로59번길","202503~202602","신규","-","","","단독다가구"
"440","경기도 수원시 영통구 영통동","9**","12m미만","21.96","월세","202502","16","500","32","2001","봉영로1482번길","202502~202602","신규","-","","","단독다가구"
"441","경기도 수원시 영통구 영통동","1***","12m미만","20.00","월세","202502","15","500","39","2001","청명로43번길","202501~202601","갱신","사용","500","39","단독다가구"
"442","경기도 수원시 영통구 영통동","1***","12m미만","20.00","월세","202502","15","500","38","2001","청명로43번길","202502~202701","갱신","사용","500","38","단독다가구"
"443","경기도 수원시 영통구 영통동","9**","12m미만","24.00","월세","202502","15","500","32","2001","봉영로1482번길","202502~202602","신규","-","","","단독다가구"
"444","경기도 수원시 영통구 영통동","9**","12m미만","27.43","전세","202502","15","5,000","0","2000","봉영로1492번길","202502~202702","신규","-","","","단독다가구"
"445","경기도 수원시 영통구 영통동","1***","12m미만","20.00","전세","202502","15","8,000","0","2001","청명남로50번길","-","-","-","","","단독다가구"
"446","경기도 수원시 영통구 영통동","9**","12m미만","24.00","월세","202502","15","500","40","1998","덕영대로1673번길","202502~202602","신규","-","","","단독다가구"
"447","경기도 수원시 영통구 영통동","9**","12m미만","25.00","월세","202502","15","500","40","2001","봉영로1482번길","-","-","-","","","단독다가구"
"448","경기도 수원시 영통구 영통동","1***","12m미만","23.00","전세","202502","14","4,000","0","1999","청명로59번길","202502~202702","신규","-","","","단독다가구"
"449","경기도 수원시 영통구 영통동","1***","12m미만","24.00","월세","202502","14","500","46","2003","청명남로50번길","202503~202602","신규","-","","","단독다가구"
"450","경기도 수원시 영통구 영통동","1***","25m미만","23.09","월세","202502","14","500","44","2001","영일로","202503~202602","신규","-","","","단독다가구"
"451","경기도 수원시 영통구 영통동","9**","12m미만","21.00","월세","202502","14","300","30","2001","봉영로1482번길","-","-","-","","","단독다가구"
"452","경기도 수원시 영통구 영통동","1***","12m미만","102.51","월세","202502","13","1,298","44","1999","청명로59번길","202504~202703","갱신","사용","1,260","43","단독다가구"
"453","경기도 수원시 영통구 영통동","9**","12m미만","28.00","월세","202502","13","500","42","2000","덕영대로1673번길","202502~202602","신규","-","","","단독다가구"
"454","경기도 수원시 영통구 영통동","1***","12m미만","31.20","월세","202502","13","500","41","2000","청명남로50번길","202502~202602","신규","-","","","단독다가구"
"455","경기도 수원시 영통구 영통동","1***","12m미만","26.00","월세","202502","13","500","39","2001","매영로425번길","202502~202602","신규","-","","","단독다가구"
"456","경기도 수원시 영통구 영통동","6*","12m미만","44.20","월세","202502","13","2,000","30","2010","영통로351번길","202503~202603","신규","-","","","단독다가구"
"457","경기도 수원시 영통구 영통동","1***","25m이상","18.00","월세","202502","12","500","40","2002","청명남로4번길","-","-","-","","","단독다가구"
"458","경기도 수원시 영통구 영통동","1***","25m이상","23.00","월세","202502","12","200","28","2000","청명로59번길","202503~202602","신규","-","","","단독다가구"
"459","경기도 수원시 영통구 영통동","1***","12m미만","24.00","월세","202502","12","500","40","2001","청명남로12번길","202503~202603","신규","-","","","단독다가구"
"460","경기도 수원시 영통구 영통동","9**","25m이상","18.00","월세","202502","12","500","40","2000","영일로","202502~202602","신규","-","","","단독다가구"
"461","경기도 수원시 영통구 영통동","1***","12m미만","21.00","월세","202502","12","700","45","2001","청명로59번길","202502~202602","신규","-","","","단독다가구"
"462","경기도 수원시 영통구 영통동","1***","25m미만","24.00","월세","202502","11","500","43","2001","청명북로","202503~202603","신규","-","","","단독다가구"
"463","경기도 수원시 영통구 영통동","1***","25m미만","23.09","월세","202502","11","500","44","2001","영일로","202502~202602","신규","-","","","단독다가구"
"464","경기도 수원시 영통구 영통동","1***","12m미만","30.00","월세","202502","11","6,000","5","2004","매영로415번길","202502~202702","신규","-","","","단독다가구"
"465","경기도 수원시 영통구 영통동","1***","12m미만","26.02","전세","202502","11","9,000","0","2000","매영로425번길","202503~202703","신규","-","","","단독다가구"
"466","경기도 수원시 영통구 영통동","1***","12m미만","29.18","전세","202502","10","13,000","0","2001","청명북로7번길","202503~202703","신규","-","","","단독다가구"
"467","경기도 수원시 영통구 영통동","1***","12m미만","45.00","월세","202502","10","1,000","65","2001","청명로43번길","202502~202602","신규","-","","","단독다가구"
"468","경기도 수원시 영통구 영통동","1***","12m미만","26.58","전세","202502","10","9,000","0","2001","청명남로50번길","202502~202702","신규","-","","","단독다가구"
"469","경기도 수원시 영통구 영통동","9**","12m미만","31.98","월세","202502","08","1,000","52","2001","봉영로1492번길","202502~202602","신규","-","","","단독다가구"
"470","경기도 수원시 영통구 영통동","1***","12m미만","25.33","월세","202502","08","2,000","26","2001","매영로425번길","202502~202602","신규","-","","","단독다가구"
"471","경기도 수원시 영통구 영통동","9**","12m미만","46.28","월세","202502","07","1,000","42","2001","봉영로1482번길","202502~202712","신규","-","","","단독다가구"
"472","경기도 수원시 영통구 영통동","1***","25m이상","26.00","월세","202502","07","500","38","2001","청명로59번길","202503~202603","신규","-","","","단독다가구"
"473","경기도 수원시 영통구 영통동","9**","12m미만","21.34","월세","202502","06","500","42","2001","덕영대로1681번길","202502~202602","신규","-","","","단독다가구"
"474","경기도 수원시 영통구 영통동","7*","12m미만","21.84","월세","202502","06","2,000","70","2022","영통로351번길","202503~202603","신규","-","","","단독다가구"
"475","경기도 수원시 영통구 영통동","1***","12m미만","29.00","월세","202502","06","300","50","2000","매영로415번길","202502~202602","신규","-","","","단독다가구"
"476","경기도 수원시 영통구 영통동","1***","12m미만","22.00","월세","202502","05","300","34","1998","청명남로50번길","202502~202602","신규","-","","","단독다가구"
"477","경기도 수원시 영통구 영통동","1***","25m미만","22.00","월세","202502","05","500","50","2001","청명로21번길","202502~202602","갱신","-","500","42","단독다가구"
"478","경기도 수원시 영통구 영통동","1***","12m미만","26.02","월세","202502","05","2,000","18","2000","매영로425번길","202502~202702","갱신","-","3,000","18","단독다가구"
"479","경기도 수원시 영통구 영통동","1***","12m미만","26.00","월세","202502","04","500","40","2001","청명북로","202502~202602","신규","-","","","단독다가구"
"480","경기도 수원시 영통구 영통동","1***","12m미만","20.00","월세","202502","04","500","37","2000","청명로59번길","202502~202602","신규","-","","","단독다가구"
"481","경기도 수원시 영통구 영통동","1***","12m미만","46.00","월세","202502","04","1,000","65","2000","청명남로12번길","202502~202602","신규","-","","","단독다가구"
"482","경기도 수원시 영통구 영통동","1***","12m미만","26.40","월세","202502","04","500","40","2000","청명북로7번길","202502~202602","신규","-","","","단독다가구"
"483","경기도 수원시 영통구 영통동","1***","25m이상","15.00","전세","202502","04","6,500","0","1999","청명남로4번길","202502~202702","갱신","-","6,300","0","단독다가구"
"484","경기도 수원시 영통구 영통동","1***","12m미만","30.00","월세","202502","03","3,000","30","2001","매영로415번길","202502~202602","신규","-","","","단독다가구"
"485","경기도 수원시 영통구 영통동","1***","12m미만","20.00","월세","202502","03","500","39","2001","청명북로7번길","202502~202602","신규","-","","","단독다가구"
"486","경기도 수원시 영통구 영통동","9**","12m미만","20.65","월세","202502","01","300","30","2011","영통로525번길","202502~202702","갱신","-","300","30","단독다가구"
"487","경기도 수원시 영통구 영통동","9**","12m미만","20.00","월세","202502","01","500","48","2000","덕영대로1681번길","202502~202602","갱신","-","500","45","단독다가구"
"488","경기도 수원시 영통구 영통동","9**","12m미만","25.00","월세","202502","01","500","50","","덕영대로1681번길","202502~202602","갱신","-","500","50","단독다가구"
"489","경기도 수원시 영통구 영통동","1***","12m미만","24.00","월세","202502","01","2,000","35","2003","청명남로12번길","202502~202602","신규","-","","","단독다가구"
"490","경기도 수원시 영통구 영통동","1***","12m미만","50.00","월세","202502","01","1,000","80","1999","청명남로50번길","202502~202601","신규","-","","","단독다가구"
"491","경기도 수원시 영통구 영통동","9**","12m미만","25.99","월세","202502","01","500","40","2001","봉영로1482번길","202502~202602","신규","-","","","단독다가구"
"492","경기도 수원시 영통구 영통동","1***","12m미만","50.00","월세","202502","01","1,000","80","1999","청명남로50번길","-","-","-","","","단독다가구"
"493","경기도 수원시 영통구 영통동","1***","12m미만","25.00","월세","202502","01","300","47","","청명남로60번길","202502~202602","신규","-","","","단독다가구"
"494","경기도 수원시 영통구 영통동","1***","12m미만","26.40","월세","202501","31","300","35","1999","청명로59번길","202503~202603","신규","-","","","단독다가구"
"495","경기도 수원시 영통구 영통동","9**","12m미만","27.00","전세","202501","31","2,300","0","2001","봉영로1482번길","202502~202701","갱신","-","2,300","0","단독다가구"
"496","경기도 수원시 영통구 영통동","1***","12m미만","28.87","월세","202501","31","500","43","2000","청명북로7번길","202502~202602","신규","-","","","단독다가구"
"497","경기도 수원시 영통구 영통동","1***","25m미만","25.00","월세","202501","25","6,000","10","2001","반달로","202502~202602","신규","-","","","단독다가구"
"498","경기도 수원시 영통구 영통동","1***","12m미만","26.00","월세","202501","25","1,000","39","2000","매영로415번길","202503~202603","신규","-","","","단독다가구"
"499","경기도 수원시 영통구 영통동","1***","12m미만","26.00","월세","202501","25","1,000","39","2000","매영로415번길","-","-","-","","","단독다가구"
"500","경기도 수원시 영통구 영통동","1***","12m미만","22.00","월세","202501","24","500","41","2001","청명남로60번길","202502~202602","신규","-","","","단독다가구"
"501","경기도 수원시 영통구 영통동","1***","25m이상","23.27","월세","202501","24","500","46","2001","영일로","202502~202602","신규","-","","","단독다가구"
"502","경기도 수원시 영통구 영통동","1***","12m미만","88.97","월세","202501","24","5,000","92","2015","청명북로","202502~202702","신규","-","","","단독다가구"
"503","경기도 수원시 영통구 영통동","1***","12m미만","16.52","월세","202501","24","300","49","2000","매영로415번길","202501~202601","신규","-","","","단독다가구"
"504","경기도 수원시 영통구 영통동","9**","12m미만","26.40","월세","202501","24","500","45","2000","매영로398번길","202501~202601","신규","-","","","단독다가구"
"505","경기도 수원시 영통구 영통동","1***","12m미만","20.85","전세","202501","23","8,000","0","","청명로43번길","202502~202702","신규","-","","","단독다가구"
"506","경기도 수원시 영통구 영통동","1***","12m미만","20.85","전세","202501","23","8,000","0","2001","청명로43번길","202502~202702","신규","-","","","단독다가구"
"507","경기도 수원시 영통구 영통동","1***","12m미만","26.07","전세","202501","23","9,000","0","","청명로43번길","202502~202702","신규","-","","","단독다가구"
"508","경기도 수원시 영통구 영통동","1***","25m미만","52.89","월세","202501","23","500","65","2000","반달로","202502~202602","신규","-","","","단독다가구"
"509","경기도 수원시 영통구 영통동","1***","12m미만","21.00","월세","202501","23","300","36","1999","청명로59번길","202502~202602","신규","-","","","단독다가구"
"510","경기도 수원시 영통구 영통동","9**","12m미만","26.98","전세","202501","23","9,500","0","2000","덕영대로1681번길","202503~202703","갱신","-","9,000","0","단독다가구"
"511","경기도 수원시 영통구 영통동","1***","12m미만","26.07","전세","202501","23","9,000","0","2001","청명로43번길","202502~202702","신규","-","","","단독다가구"
"512","경기도 수원시 영통구 영통동","1***","25m이상","26.40","월세","202501","23","500","37","2000","매영로","202502~202601","갱신","-","500","37","단독다가구"
"513","경기도 수원시 영통구 영통동","1***","12m미만","22.00","월세","202501","22","500","35","1999","청명로59번길","202502~202602","신규","-","","","단독다가구"
"514","경기도 수원시 영통구 영통동","9**","12m미만","20.19","월세","202501","22","300","40","2002","봉영로1482번길","202501~202601","신규","-","","","단독다가구"
"515","경기도 수원시 영통구 영통동","9**","12m미만","27.43","월세","202501","22","500","36","2000","봉영로1492번길","202501~202601","신규","-","","","단독다가구"
"516","경기도 수원시 영통구 영통동","9**","12m미만","23.29","전세","202501","21","4,000","0","2001","봉영로1482번길","202502~202702","신규","-","","","단독다가구"
"517","경기도 수원시 영통구 영통동","1***","12m미만","20.00","월세","202501","21","300","31","2002","매영로425번길","202502~202602","신규","-","","","단독다가구"
"518","경기도 수원시 영통구 영통동","1***","12m미만","24.00","월세","202501","21","3,000","18","2003","청명남로12번길","202502~202602","신규","-","","","단독다가구"
"519","경기도 수원시 영통구 영통동","1***","25m이상","22.00","전세","202501","21","4,300","0","2000","매영로415번길","202502~202702","신규","-","","","단독다가구"
"520","경기도 수원시 영통구 영통동","9**","12m미만","40.00","월세","202501","20","1,000","70","1999","덕영대로1673번길","202502~202602","신규","-","","","단독다가구"
"521","경기도 수원시 영통구 영통동","1***","12m미만","27.00","월세","202501","19","500","47","2002","청명로59번길","202501~202601","신규","-","","","단독다가구"
"522","경기도 수원시 영통구 영통동","1***","12m미만","25.00","월세","202501","19","400","35","2003","매영로425번길","-","-","-","","","단독다가구"
"523","경기도 수원시 영통구 영통동","1***","12m미만","21.00","월세","202501","18","300","36","2000","청명북로7번길","202502~202602","신규","-","","","단독다가구"
"524","경기도 수원시 영통구 영통동","9**","12m미만","25.00","월세","202501","18","500","46","2000","덕영대로1673번길","202502~202602","신규","-","","","단독다가구"
"525","경기도 수원시 영통구 영통동","1***","25m이상","22.00","월세","202501","18","300","32","2001","청명로59번길","202502~202602","신규","-","","","단독다가구"
"526","경기도 수원시 영통구 영통동","1***","25m이상","25.00","월세","202501","18","3,000","20","2012","매영로","202501~202701","갱신","사용","6,000","0","단독다가구"
"527","경기도 수원시 영통구 영통동","1***","25m미만","20.00","전세","202501","18","4,700","0","2002","반달로","-","-","-","","","단독다가구"
"528","경기도 수원시 영통구 영통동","9**","12m미만","26.00","월세","202501","18","500","44","2001","덕영대로1681번길","-","-","-","","","단독다가구"
"529","경기도 수원시 영통구 영통동","9**","12m미만","25.00","월세","202501","18","500","46","2000","덕영대로1673번길","202502~202602","신규","-","","","단독다가구"
"530","경기도 수원시 영통구 영통동","9**","25m미만","100.00","월세","202501","17","2,500","108","2018","영통로213번길","202502~202702","신규","-","","","단독다가구"
"531","경기도 수원시 영통구 영통동","9**","12m미만","27.43","전세","202501","17","4,800","0","2000","봉영로1492번길","202502~202702","신규","-","","","단독다가구"
"532","경기도 수원시 영통구 영통동","1***","25m미만","40.00","월세","202501","17","500","70","2001","매영로425번길","202501~202601","신규","-","","","단독다가구"
"533","경기도 수원시 영통구 영통동","1***","12m미만","21.00","월세","202501","17","200","27","1999","청명로59번길","202501~202601","신규","-","","","단독다가구"
