"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-10-20 ~ 2025-10-19"
"실거래구분 : 아파트(전월세)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 수원시 영통구"
"읍면동 : 영통동"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"1763","경기도 수원시 영통구 영통동","963-2","0963","0002","신나무실신성","전세","59.9650","202505","03","19,000","0","5","1997","매영로310번길 12","202506~202706","갱신","-","19,000","0","아파트"
"1764","경기도 수원시 영통구 영통동","972-2","0972","0002","벽적골주공휴먼시아8단지","전세","59.9900","202505","02","22,050","0","6","1997","영통로290번길 26","-","-","-","","","아파트"
"1765","경기도 수원시 영통구 영통동","948-4","0948","0004","영통센트럴파크뷰","전세","59.9900","202505","02","30,000","0","8","1999","영통로514번길 53","202508~202708","신규","-","","","아파트"
"1766","경기도 수원시 영통구 영통동","970-3","0970","0003","벽적골9단지주공","월세","59.3900","202505","02","3,000","105","13","1999","봉영로1517번길 27","202507~202707","신규","-","","","아파트"
"1767","경기도 수원시 영통구 영통동","964-5","0964","0005","신나무실휴먼시아5단지","전세","59.9900","202505","02","24,150","0","5","1997","영통로290번길 25","202506~202706","갱신","사용","23,000","0","아파트"
"1768","경기도 수원시 영통구 영통동","968","0968","0000","신나무실신명","전세","84.9000","202505","02","45,000","0","12","1997","봉영로1517번길 76","202505~202705","신규","-","","","아파트"
"1769","경기도 수원시 영통구 영통동","1154","1154","0000","영통라온프라이빗","전세","59.8334","202505","02","49,000","0","9","2017","영통로200번길 111","202505~202705","신규","-","","","아파트"
"1770","경기도 수원시 영통구 영통동","996-3","0996","0003","대우월드마크","월세","127.9754","202505","01","0","250","12","2008","봉영로 1620","202505~202704","신규","-","","","아파트"
"1771","경기도 수원시 영통구 영통동","948-4","0948","0004","영통센트럴파크뷰","전세","59.9900","202505","01","22,050","0","13","1999","영통로514번길 53","202505~202705","갱신","사용","21,000","0","아파트"
"1772","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","전세","59.9900","202505","01","30,000","0","5","1997","영통로 498","202506~202706","신규","-","","","아파트"
"1773","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","월세","59.9900","202505","01","13,308","30","3","1997","영통로 498","202505~202511","갱신","-","13,308","0","아파트"
"1774","경기도 수원시 영통구 영통동","1048-2","1048","0002","청명마을(주공)","월세","59.9900","202505","01","1,000","100","1","1997","청명북로 81","202505~202705","신규","-","","","아파트"
"1775","경기도 수원시 영통구 영통동","971-1","0971","0001","벽적골롯데","전세","59.9600","202505","01","31,000","0","5","2002","덕영대로1555번길 20","-","-","-","","","아파트"
"1776","경기도 수원시 영통구 영통동","971-1","0971","0001","벽적골롯데","전세","38.1600","202505","01","24,000","0","14","2002","덕영대로1555번길 20","202505~202705","신규","-","","","아파트"
"1777","경기도 수원시 영통구 영통동","971-1","0971","0001","벽적골롯데","전세","59.9600","202505","01","31,000","0","5","2002","덕영대로1555번길 20","202505~202705","신규","-","","","아파트"
"1778","경기도 수원시 영통구 영통동","964-5","0964","0005","신나무실휴먼시아5단지","전세","49.5900","202505","01","21,000","0","16","1997","영통로290번길 25","202507~202707","갱신","사용","20,000","0","아파트"
"1779","경기도 수원시 영통구 영통동","963-2","0963","0002","신나무실쌍용","전세","59.9650","202505","01","25,000","0","11","1997","매영로310번길 12","202507~202707","신규","-","","","아파트"
"1780","경기도 수원시 영통구 영통동","963-2","0963","0002","신나무실신안","전세","59.9650","202505","01","24,000","0","3","1997","매영로310번길 12","202506~202706","신규","-","","","아파트"
"1781","경기도 수원시 영통구 영통동","973-3","0973","0003","벽적골한신","전세","59.8400","202505","01","30,000","0","9","1997","영통로 232","202506~202706","신규","-","","","아파트"
"1782","경기도 수원시 영통구 영통동","972-2","0972","0002","벽적골주공휴먼시아8단지","월세","49.5900","202505","01","1,000","80","17","1997","영통로290번길 26","202505~202510","신규","-","","","아파트"
"1783","경기도 수원시 영통구 영통동","972-2","0972","0002","벽적골주공휴먼시아8단지","전세","49.5900","202505","01","19,448","0","15","1997","영통로290번길 26","202508~202708","갱신","사용","18,522","0","아파트"
"1784","경기도 수원시 영통구 영통동","973-3","0973","0003","벽적골우성","전세","59.8400","202505","01","31,500","0","20","1998","영통로 232","202506~202706","신규","-","","","아파트"
"1785","경기도 수원시 영통구 영통동","969-1","0969","0001","태영","전세","84.9100","202505","01","38,000","0","15","1997","봉영로1517번길 73","202505~202705","신규","-","","","아파트"
"1786","경기도 수원시 영통구 영통동","973-3","0973","0003","벽적골우성","전세","59.8400","202504","30","25,900","0","14","1998","영통로 232","202507~202707","갱신","사용","24,700","0","아파트"
"1787","경기도 수원시 영통구 영통동","1093","1093","0000","영통3풍림아이원","전세","124.2510","202504","30","40,000","0","16","2002","봉영로1482번길 18","202507~202707","신규","-","","","아파트"
"1788","경기도 수원시 영통구 영통동","948-4","0948","0004","영통센트럴파크뷰","월세","59.9900","202504","30","3,000","80","1","1999","영통로514번길 53","202504~202704","갱신","사용","3,000","80","아파트"
"1789","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","월세","59.9900","202504","30","17,850","40","14","1997","영통로 498","202505~202705","갱신","-","17,850","25","아파트"
"1790","경기도 수원시 영통구 영통동","1166","1166","0000","청명센트레빌","전세","101.9484","202504","30","50,000","0","19","2013","영통로525번길 35","202506~202706","신규","-","","","아파트"
"1791","경기도 수원시 영통구 영통동","956-2","0956","0002","청명마을동신","월세","99.8700","202504","30","35,000","100","18","1998","영통로 460","202505~202704","갱신","-","35,000","80","아파트"
"1792","경기도 수원시 영통구 영통동","970-3","0970","0003","벽적골9단지주공","전세","59.3900","202504","30","26,250","0","20","1999","봉영로1517번길 27","202505~202705","갱신","사용","25,000","0","아파트"
"1793","경기도 수원시 영통구 영통동","964-5","0964","0005","신나무실휴먼시아5단지","전세","59.9600","202504","30","21,500","0","4","1997","영통로290번길 25","202506~202606","갱신","사용","21,500","0","아파트"
"1794","경기도 수원시 영통구 영통동","963-2","0963","0002","신나무실쌍용","전세","59.9650","202504","30","30,000","0","12","1997","매영로310번길 12","202505~202604","신규","-","","","아파트"
"1795","경기도 수원시 영통구 영통동","963-2","0963","0002","신나무실신안","전세","59.9650","202504","30","24,150","0","14","1997","매영로310번길 12","202507~202707","갱신","사용","23,000","0","아파트"
"1796","경기도 수원시 영통구 영통동","957-6","0957","0006","영통에듀파크(321동~327동)","전세","84.9600","202504","30","38,850","0","17","1997","청명로 132","202506~202706","갱신","사용","37,000","0","아파트"
"1797","경기도 수원시 영통구 영통동","973-3","0973","0003","벽적골두산","전세","59.8400","202504","30","26,460","0","6","1997","영통로 232","202505~202705","갱신","사용","25,200","0","아파트"
"1798","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","전세","59.9900","202504","29","30,000","0","16","1997","영통로 498","202506~202706","신규","-","","","아파트"
"1799","경기도 수원시 영통구 영통동","948-4","0948","0004","영통센트럴파크뷰","전세","59.9900","202504","29","24,000","0","7","1999","영통로514번길 53","202504~202704","갱신","사용","23,000","0","아파트"
"1800","경기도 수원시 영통구 영통동","948-4","0948","0004","영통센트럴파크뷰","전세","59.9900","202504","29","29,000","0","8","1999","영통로514번길 53","202506~202706","신규","-","","","아파트"
"1801","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","전세","59.9900","202504","29","26,000","0","3","1997","영통로 498","202505~202705","갱신","사용","25,000","0","아파트"
"1802","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","전세","59.9900","202504","29","26,000","0","3","1997","영통로 498","202506~202706","갱신","사용","25,000","0","아파트"
"1803","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","월세","59.9900","202504","29","10,000","68","7","1997","영통로 498","202507~202707","갱신","사용","10,000","65","아파트"
"1804","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","전세","59.9900","202504","29","30,000","0","16","1997","영통로 498","202506~202706","신규","-","","","아파트"
"1805","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","전세","59.9900","202504","29","22,050","0","17","1997","영통로 498","202507~202707","갱신","-","21,000","0","아파트"
"1806","경기도 수원시 영통구 영통동","1052-2","1052","0002","황골마을(쌍용)","전세","59.7900","202504","29","22,500","0","8","1998","봉영로1744번길 16","202506~202706","신규","-","","","아파트"
"1807","경기도 수원시 영통구 영통동","956-2","0956","0002","청명마을대우","전세","134.6400","202504","29","63,000","0","9","1998","영통로 460","202506~202706","갱신","사용","60,000","0","아파트"
"1808","경기도 수원시 영통구 영통동","971-1","0971","0001","벽적골롯데","월세","49.7100","202504","29","2,000","90","9","2002","덕영대로1555번길 20","202507~202707","신규","-","","","아파트"
"1809","경기도 수원시 영통구 영통동","964-5","0964","0005","신나무실휴먼시아5단지","월세","59.9900","202504","29","2,000","140","16","1997","영통로290번길 25","202505~202605","신규","-","","","아파트"
"1810","경기도 수원시 영통구 영통동","973-3","0973","0003","벽적골한신","전세","59.8400","202504","29","28,500","0","16","1997","영통로 232","202505~202705","갱신","사용","28,500","0","아파트"
"1811","경기도 수원시 영통구 영통동","972-2","0972","0002","벽적골주공휴먼시아8단지","전세","59.9900","202504","29","30,000","0","16","1997","영통로290번길 26","202506~202706","신규","-","","","아파트"
"1812","경기도 수원시 영통구 영통동","1047-1","1047","0001","건영1차","전세","99.9600","202504","29","39,900","0","1","1999","청명로 100","202505~202705","갱신","사용","38,000","0","아파트"
"1813","경기도 수원시 영통구 영통동","1053-2","1053","0002","벽산(1053-2)","전세","84.9600","202504","29","37,000","0","18","1997","봉영로1744번길 11","202506~202706","갱신","-","30,000","0","아파트"
"1814","경기도 수원시 영통구 영통동","964-5","0964","0005","신나무실휴먼시아5단지","전세","59.9900","202504","28","27,000","0","7","1997","영통로290번길 25","202506~202706","신규","-","","","아파트"
"1815","경기도 수원시 영통구 영통동","964-5","0964","0005","신나무실휴먼시아5단지","전세","49.5900","202504","28","19,500","0","10","1997","영통로290번길 25","202508~202608","갱신","-","18,500","0","아파트"
"1816","경기도 수원시 영통구 영통동","972-2","0972","0002","벽적골주공휴먼시아8단지","월세","59.9900","202504","28","3,000","95","19","1997","영통로290번길 26","202504~202704","신규","-","","","아파트"
"1817","경기도 수원시 영통구 영통동","973-3","0973","0003","벽적골우성","월세","59.8400","202504","28","3,000","105","13","1998","영통로 232","202506~202706","신규","-","","","아파트"
"1818","경기도 수원시 영통구 영통동","964-5","0964","0005","신나무실휴먼시아5단지","전세","49.5900","202504","28","19,950","0","2","1997","영통로290번길 25","202504~202704","갱신","사용","19,000","0","아파트"
"1819","경기도 수원시 영통구 영통동","964-5","0964","0005","신나무실휴먼시아5단지","전세","59.9900","202504","28","27,000","0","7","1997","영통로290번길 25","-","-","-","","","아파트"
"1820","경기도 수원시 영통구 영통동","970-3","0970","0003","벽적골9단지주공","전세","59.3900","202504","26","32,000","0","10","1999","봉영로1517번길 27","202507~202707","신규","-","","","아파트"
"1821","경기도 수원시 영통구 영통동","1054-3","1054","0003","황골마을한국","전세","59.9500","202504","26","28,000","0","13","1998","봉영로1770번길 21","202507~202707","신규","-","","","아파트"
"1822","경기도 수원시 영통구 영통동","970-3","0970","0003","벽적골9단지주공","월세","59.3900","202504","26","5,250","84","1","1999","봉영로1517번길 27","202504~202704","갱신","사용","5,000","80","아파트"
"1823","경기도 수원시 영통구 영통동","957-6","0957","0006","영통에듀파크(321동~327동)","전세","84.9600","202504","25","45,000","0","20","1997","청명로 132","202505~202705","갱신","-","40,000","0","아파트"
"1824","경기도 수원시 영통구 영통동","973-3","0973","0003","벽적골한신","전세","59.8400","202504","25","29,000","0","4","1997","영통로 232","202506~202706","신규","-","","","아파트"
"1825","경기도 수원시 영통구 영통동","972-2","0972","0002","벽적골주공휴먼시아8단지","전세","59.9900","202504","25","28,000","0","16","1997","영통로290번길 26","202505~202705","갱신","-","22,000","0","아파트"
"1826","경기도 수원시 영통구 영통동","973-3","0973","0003","벽적골한신","전세","59.8400","202504","25","29,000","0","4","1997","영통로 232","202506~202706","신규","-","","","아파트"
"1827","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","전세","59.9900","202504","25","27,000","0","9","1997","영통로 498","202505~202705","갱신","-","20,000","0","아파트"
"1828","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","전세","49.7600","202504","25","27,000","0","15","1997","영통로 498","202506~202706","신규","-","","","아파트"
"1829","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","월세","59.9900","202504","25","22,000","50","8","1997","영통로 498","202507~202707","신규","-","","","아파트"
"1830","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","전세","49.7600","202504","25","21,000","0","11","1997","영통로 498","202505~202705","갱신","사용","20,000","0","아파트"
"1831","경기도 수원시 영통구 영통동","1048-2","1048","0002","청명마을(주공)","월세","49.7600","202504","25","2,000","100","5","1997","청명북로 81","202504~202704","갱신","사용","5,000","80","아파트"
"1832","경기도 수원시 영통구 영통동","956-2","0956","0002","청명마을동신","월세","99.8700","202504","25","60,000","30","15","1998","영통로 460","202506~202706","신규","-","","","아파트"
"1833","경기도 수원시 영통구 영통동","971-1","0971","0001","벽적골롯데","전세","49.7100","202504","25","28,000","0","9","2002","덕영대로1555번길 20","202507~202707","신규","-","","","아파트"
"1834","경기도 수원시 영통구 영통동","964-5","0964","0005","신나무실휴먼시아5단지","전세","49.5900","202504","25","18,900","0","12","1997","영통로290번길 25","202507~202707","갱신","사용","18,000","0","아파트"
"1835","경기도 수원시 영통구 영통동","963-2","0963","0002","신나무실신성","월세","59.9650","202504","24","3,000","95","16","1997","매영로310번길 12","202505~202705","신규","-","","","아파트"
"1836","경기도 수원시 영통구 영통동","1054-3","1054","0003","황골마을한국","전세","59.9500","202504","24","25,200","0","11","1998","봉영로1770번길 21","202505~202705","갱신","사용","24,000","0","아파트"
"1837","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","전세","59.9400","202504","24","28,000","0","16","1997","영통로 498","-","-","-","","","아파트"
"1838","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","전세","59.9900","202504","24","24,000","0","1","1997","영통로 498","202507~202707","신규","-","","","아파트"
"1839","경기도 수원시 영통구 영통동","1052-2","1052","0002","황골마을(쌍용)","전세","59.7900","202504","24","28,000","0","8","1998","봉영로1744번길 16","202507~202707","신규","-","","","아파트"
"1840","경기도 수원시 영통구 영통동","1052-2","1052","0002","황골마을(쌍용)","전세","59.7900","202504","24","28,000","0","8","1998","봉영로1744번길 16","202507~202707","신규","-","","","아파트"
"1841","경기도 수원시 영통구 영통동","971-1","0971","0001","벽적골롯데","전세","59.9600","202504","24","25,200","0","4","2002","덕영대로1555번길 20","202506~202706","갱신","사용","24,000","0","아파트"
"1842","경기도 수원시 영통구 영통동","971-1","0971","0001","벽적골롯데","월세","49.7100","202504","24","2,000","90","19","2002","덕영대로1555번길 20","202506~202704","신규","-","","","아파트"
"1843","경기도 수원시 영통구 영통동","968","0968","0000","신나무실동보","월세","84.9000","202504","24","5,000","143","13","1997","봉영로1517번길 76","202506~202706","신규","-","","","아파트"
"1844","경기도 수원시 영통구 영통동","988-2","0988","0002","살구골마을진덕서광성지동아","전세","134.8800","202504","24","53,500","0","1","1998","봉영로 1526","202506~202706","갱신","사용","51,000","0","아파트"
"1845","경기도 수원시 영통구 영통동","988-2","0988","0002","살구골마을진덕서광성지동아","전세","134.8800","202504","24","53,500","0","1","1998","봉영로 1526","-","-","-","","","아파트"
"1846","경기도 수원시 영통구 영통동","988-2","0988","0002","살구골마을진덕서광성지동아","전세","101.2500","202504","24","46,000","0","5","1998","봉영로 1526","-","-","-","","","아파트"
"1847","경기도 수원시 영통구 영통동","988-2","0988","0002","살구골마을진덕서광성지동아","전세","101.2500","202504","24","46,000","0","5","1998","봉영로 1526","202504~202704","갱신","-","44,000","0","아파트"
"1848","경기도 수원시 영통구 영통동","973-3","0973","0003","벽적골한신","전세","59.8400","202504","24","29,100","0","14","1997","영통로 232","202505~202605","갱신","-","27,783","0","아파트"
"1849","경기도 수원시 영통구 영통동","973-3","0973","0003","벽적골한신","전세","59.8400","202504","24","29,100","0","14","1997","영통로 232","202505~202605","갱신","-","27,783","0","아파트"
"1850","경기도 수원시 영통구 영통동","972-2","0972","0002","벽적골주공휴먼시아8단지","월세","59.9900","202504","24","2,000","120","12","1997","영통로290번길 26","202504~202704","신규","-","","","아파트"
"1851","경기도 수원시 영통구 영통동","973-3","0973","0003","벽적골우성","전세","59.8400","202504","24","30,000","0","19","1998","영통로 232","202506~202706","갱신","-","28,000","0","아파트"
"1852","경기도 수원시 영통구 영통동","973-3","0973","0003","벽적골두산","월세","59.8400","202504","24","2,000","120","13","1997","영통로 232","202504~202704","갱신","-","2,000","120","아파트"
"1853","경기도 수원시 영통구 영통동","965-2","0965","0002","신나무실미주","월세","134.7800","202504","24","3,000","185","13","1999","매영로310번길 27","202507~202603","신규","-","","","아파트"
"1854","경기도 수원시 영통구 영통동","1053-2","1053","0002","벽산(1053-2)","월세","84.9600","202504","24","10,000","105","6","1997","봉영로1744번길 11","202504~202704","갱신","사용","10,000","100","아파트"
"1855","경기도 수원시 영통구 영통동","1154","1154","0000","영통라온프라이빗","전세","59.8334","202504","24","42,000","0","26","2017","영통로200번길 111","202506~202706","갱신","-","36,000","0","아파트"
"1856","경기도 수원시 영통구 영통동","957-6","0957","0006","영통에듀파크(331동~337동)","전세","84.9600","202504","23","55,000","0","13","1997","청명로 132","202506~202706","신규","-","","","아파트"
"1857","경기도 수원시 영통구 영통동","948-4","0948","0004","영통센트럴파크뷰","전세","59.9900","202504","23","27,000","0","6","1999","영통로514번길 53","202505~202705","신규","-","","","아파트"
"1858","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","월세","59.9900","202504","23","3,000","110","17","1997","영통로 498","202507~202707","신규","-","","","아파트"
"1859","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","전세","49.7600","202504","23","27,000","0","17","1997","영통로 498","202507~202707","갱신","-","21,000","0","아파트"
"1860","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","월세","49.7600","202504","23","2,000","95","12","1997","영통로 498","202505~202705","신규","-","","","아파트"
"1861","경기도 수원시 영통구 영통동","956-2","0956","0002","청명마을대우","전세","99.8700","202504","23","44,100","0","1","1998","영통로 460","202506~202706","갱신","사용","42,000","0","아파트"
"1862","경기도 수원시 영통구 영통동","971-1","0971","0001","벽적골롯데","전세","59.9600","202504","23","27,300","0","7","2002","덕영대로1555번길 20","202507~202707","갱신","사용","26,000","0","아파트"
"1863","경기도 수원시 영통구 영통동","963-2","0963","0002","신나무실쌍용","전세","59.9650","202504","23","25,000","0","11","1997","매영로310번길 12","202506~202706","신규","-","","","아파트"
"1864","경기도 수원시 영통구 영통동","973-3","0973","0003","벽적골한신","전세","59.8400","202504","23","26,250","0","6","1997","영통로 232","202505~202705","갱신","사용","25,000","0","아파트"
"1865","경기도 수원시 영통구 영통동","972-2","0972","0002","벽적골주공휴먼시아8단지","전세","59.9900","202504","23","23,100","0","11","1997","영통로290번길 26","202505~202705","갱신","사용","22,000","0","아파트"
"1866","경기도 수원시 영통구 영통동","1054-3","1054","0003","황골마을한국","전세","59.9900","202504","23","30,000","0","14","1998","봉영로1770번길 21","202506~202706","신규","-","","","아파트"
"1867","경기도 수원시 영통구 영통동","973-3","0973","0003","벽적골우성","월세","59.8400","202504","23","2,000","95","9","1998","영통로 232","202506~202705","신규","-","","","아파트"
"1868","경기도 수원시 영통구 영통동","972-2","0972","0002","벽적골주공휴먼시아8단지","월세","59.9900","202504","22","2,000","110","13","1997","영통로290번길 26","202507~202707","신규","-","","","아파트"
"1869","경기도 수원시 영통구 영통동","1166","1166","0000","청명센트레빌","전세","101.9484","202504","22","50,000","0","19","2013","영통로525번길 35","202506~202706","신규","-","","","아파트"
"1870","경기도 수원시 영통구 영통동","1093","1093","0000","영통3풍림아이원","전세","84.8770","202504","22","38,000","0","5","2002","봉영로1482번길 18","-","-","-","","","아파트"
"1871","경기도 수원시 영통구 영통동","1093","1093","0000","영통3풍림아이원","전세","84.8770","202504","22","38,000","0","5","2002","봉영로1482번길 18","202505~202705","신규","-","","","아파트"
"1872","경기도 수원시 영통구 영통동","1048-2","1048","0002","청명마을(주공)","월세","59.9900","202504","22","2,500","79","16","1997","청명북로 81","202506~202706","갱신","사용","2,500","75","아파트"
"1873","경기도 수원시 영통구 영통동","970-3","0970","0003","벽적골9단지주공","전세","59.3900","202504","22","24,670","0","15","1999","봉영로1517번길 27","202506~202706","갱신","사용","23,500","0","아파트"
"1874","경기도 수원시 영통구 영통동","970-3","0970","0003","벽적골9단지주공","월세","59.3900","202504","22","3,000","105","10","1999","봉영로1517번길 27","202505~202705","신규","-","","","아파트"
"1875","경기도 수원시 영통구 영통동","970-3","0970","0003","벽적골9단지주공","전세","59.3900","202504","22","23,100","0","4","1999","봉영로1517번길 27","202504~202704","갱신","사용","22,000","0","아파트"
"1876","경기도 수원시 영통구 영통동","971-1","0971","0001","벽적골롯데","전세","49.7100","202504","22","24,150","0","4","2002","덕영대로1555번길 20","202507~202707","갱신","사용","23,000","0","아파트"
"1877","경기도 수원시 영통구 영통동","971-1","0971","0001","벽적골롯데","월세","38.1600","202504","22","1,000","80","11","2002","덕영대로1555번길 20","202505~202705","신규","-","","","아파트"
"1878","경기도 수원시 영통구 영통동","971-1","0971","0001","벽적골롯데","월세","59.9600","202504","22","5,000","100","3","2002","덕영대로1555번길 20","202504~202704","갱신","-","5,000","90","아파트"
"1879","경기도 수원시 영통구 영통동","972-2","0972","0002","벽적골주공휴먼시아8단지","전세","59.9900","202504","22","26,000","0","1","1997","영통로290번길 26","202505~202705","신규","-","","","아파트"
"1880","경기도 수원시 영통구 영통동","964-5","0964","0005","신나무실휴먼시아5단지","전세","59.9900","202504","21","23,100","0","18","1997","영통로290번길 25","202505~202705","갱신","사용","22,000","0","아파트"
"1881","경기도 수원시 영통구 영통동","972-2","0972","0002","벽적골주공휴먼시아8단지","월세","59.9900","202504","21","2,000","100","1","1997","영통로290번길 26","202505~202705","신규","-","","","아파트"
"1882","경기도 수원시 영통구 영통동","948-4","0948","0004","영통센트럴파크뷰","전세","59.9900","202504","21","23,500","0","10","1999","영통로514번길 53","202504~202704","갱신","사용","23,000","0","아파트"
"1883","경기도 수원시 영통구 영통동","948-4","0948","0004","영통센트럴파크뷰","전세","59.9900","202504","21","23,500","0","10","1999","영통로514번길 53","202504~202704","갱신","-","23,000","0","아파트"
"1884","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","월세","59.9900","202504","21","10,000","78","12","1997","영통로 498","202504~202604","갱신","-","20,000","25","아파트"
"1885","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","전세","59.9400","202504","21","28,000","0","16","1997","영통로 498","202506~202706","신규","-","","","아파트"
"1886","경기도 수원시 영통구 영통동","1052-2","1052","0002","황골마을(쌍용)","전세","59.8000","202504","21","23,100","0","10","1998","봉영로1744번길 16","202505~202705","갱신","사용","22,000","0","아파트"
"1887","경기도 수원시 영통구 영통동","1054-3","1054","0003","황골마을신명","전세","59.9900","202504","21","21,000","0","11","1997","봉영로1770번길 21","202505~202705","갱신","사용","20,000","0","아파트"
"1888","경기도 수원시 영통구 영통동","971-1","0971","0001","벽적골롯데","전세","49.7100","202504","21","23,100","0","5","2002","덕영대로1555번길 20","202506~202706","갱신","사용","22,000","0","아파트"
"1889","경기도 수원시 영통구 영통동","964-5","0964","0005","신나무실휴먼시아5단지","전세","59.9900","202504","21","22,000","0","2","1997","영통로290번길 25","202505~202705","갱신","사용","21,000","0","아파트"
"1890","경기도 수원시 영통구 영통동","988-2","0988","0002","살구골마을진덕서광성지동아","월세","101.2500","202504","21","5,000","170","9","1998","봉영로 1526","202507~202707","신규","-","","","아파트"
"1891","경기도 수원시 영통구 영통동","956-2","0956","0002","청명마을대우","전세","99.8700","202504","19","52,500","0","8","1998","영통로 460","-","-","-","","","아파트"
"1892","경기도 수원시 영통구 영통동","948-4","0948","0004","영통센트럴파크뷰","월세","59.9900","202504","19","3,000","110","16","1999","영통로514번길 53","202506~202706","신규","-","","","아파트"
"1893","경기도 수원시 영통구 영통동","948-4","0948","0004","영통센트럴파크뷰","전세","49.7600","202504","19","25,000","0","7","1999","영통로514번길 53","202506~202706","신규","-","","","아파트"
"1894","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","전세","59.8000","202504","19","25,000","0","3","1997","영통로 498","202504~202704","갱신","-","20,000","0","아파트"
"1895","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","월세","59.9900","202504","19","3,000","110","12","1997","영통로 498","202505~202705","신규","-","","","아파트"
"1896","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","월세","59.9900","202504","19","22,000","5","18","1997","영통로 498","202506~202706","갱신","사용","22,000","0","아파트"
"1897","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","전세","59.9900","202504","19","28,000","0","4","1997","영통로 498","202505~202705","신규","-","","","아파트"
"1898","경기도 수원시 영통구 영통동","1052-2","1052","0002","황골마을(쌍용)","전세","59.7900","202504","19","25,515","0","11","1998","봉영로1744번길 16","202505~202605","갱신","-","24,300","0","아파트"
"1899","경기도 수원시 영통구 영통동","1053-2","1053","0002","풍림","월세","84.8400","202504","19","5,000","130","8","1997","봉영로1744번길 11","202505~202705","신규","-","","","아파트"
"1900","경기도 수원시 영통구 영통동","1048-2","1048","0002","청명마을(주공)","월세","49.7600","202504","19","2,000","93","20","1997","청명북로 81","202507~202707","신규","-","","","아파트"
"1901","경기도 수원시 영통구 영통동","1048-2","1048","0002","청명마을(주공)","월세","49.7600","202504","19","2,000","93","20","1997","청명북로 81","-","-","-","","","아파트"
"1902","경기도 수원시 영통구 영통동","1048-2","1048","0002","청명마을(주공)","월세","59.9400","202504","19","3,000","105","7","1997","청명북로 81","202505~202705","신규","-","","","아파트"
"1903","경기도 수원시 영통구 영통동","956-2","0956","0002","청명마을동신","전세","99.8700","202504","19","65,000","0","5","1998","영통로 460","202507~202707","신규","-","","","아파트"
"1904","경기도 수원시 영통구 영통동","956-2","0956","0002","청명마을대우","전세","99.8700","202504","19","52,500","0","8","1998","영통로 460","202505~202705","갱신","사용","50,000","0","아파트"
"1905","경기도 수원시 영통구 영통동","970-3","0970","0003","벽적골9단지주공","전세","59.3900","202504","19","33,000","0","18","1999","봉영로1517번길 27","202508~202708","신규","-","","","아파트"
"1906","경기도 수원시 영통구 영통동","971-1","0971","0001","벽적골롯데","월세","49.7100","202504","19","1,000","100","14","2002","덕영대로1555번길 20","202505~202705","신규","-","","","아파트"
