"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-10-20 ~ 2025-10-19"
"실거래구분 : 단독다가구(전월세)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 용인시 기흥구"
"읍면동 : 서천동"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","도로조건","계약면적(㎡)","전월세구분","계약년월","계약일","보증금(만원)","월세금(만원)","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"347","경기도 용인시 기흥구 서천동","7**","12m미만","33.00","월세","202412","23","1,000","60","2014","서천동로43번길","202412~202512","신규","-","","","단독다가구"
"348","경기도 용인시 기흥구 서천동","3**","25m미만","25.00","월세","202412","22","1,000","40","1998","서그내로16번길","-","-","-","","","단독다가구"
"349","경기도 용인시 기흥구 서천동","2**","8m미만","29.58","전세","202412","22","13,000","0","2016","서그내로53번길","202501~202701","신규","-","","","단독다가구"
"350","경기도 용인시 기흥구 서천동","2**","8m미만","29.58","전세","202412","22","13,000","0","2016","서그내로53번길","202501~202701","신규","-","","","단독다가구"
"351","경기도 용인시 기흥구 서천동","*","8m미만","17.00","월세","202412","21","2,000","20","1994","서그내로15번길","-","-","-","","","단독다가구"
"352","경기도 용인시 기흥구 서천동","2**","8m미만","39.00","월세","202412","21","1,000","67","2018","서그내로53번길","202502~202601","신규","-","","","단독다가구"
"353","경기도 용인시 기흥구 서천동","7**","12m미만","45.00","월세","202412","21","1,000","80","2014","서천서로20번길","202501~202601","신규","-","","","단독다가구"
"354","경기도 용인시 기흥구 서천동","3**","25m미만","49.50","전세","202412","20","12,000","0","2017","예현로35번길","202503~202703","신규","-","","","단독다가구"
"355","경기도 용인시 기흥구 서천동","3**","25m미만","49.50","전세","202412","20","12,000","0","2017","예현로35번길","202501~202701","신규","-","","","단독다가구"
"356","경기도 용인시 기흥구 서천동","3**","25m미만","49.50","전세","202412","20","12,000","0","2017","예현로35번길","-","-","-","","","단독다가구"
"357","경기도 용인시 기흥구 서천동","3**","25m미만","49.50","전세","202412","20","12,000","0","2017","예현로35번길","202501~202701","신규","-","","","단독다가구"
"358","경기도 용인시 기흥구 서천동","3**","25m미만","49.50","전세","202412","20","12,000","0","2017","예현로35번길","202501~202701","신규","-","","","단독다가구"
"359","경기도 용인시 기흥구 서천동","7**","12m미만","36.00","전세","202412","20","12,000","0","2014","서천동로21번길","202502~202702","신규","-","","","단독다가구"
"360","경기도 용인시 기흥구 서천동","*","8m미만","20.00","월세","202412","19","500","42","1990","서그내로15번길","202501~202601","신규","-","","","단독다가구"
"361","경기도 용인시 기흥구 서천동","7**","12m미만","82.00","전세","202412","19","22,000","0","2014","서천서로12번길","202502~202702","신규","-","","","단독다가구"
"362","경기도 용인시 기흥구 서천동","7**","12m미만","33.00","월세","202412","18","500","42","2013","서천동로21번길","202502~202601","신규","-","","","단독다가구"
"363","경기도 용인시 기흥구 서천동","2**","8m미만","15.00","월세","202412","18","300","48","1997","서그내로","202502~202602","신규","-","","","단독다가구"
"364","경기도 용인시 기흥구 서천동","2**","8m미만","22.00","월세","202412","17","300","47","","서그내로","202501~202601","신규","-","","","단독다가구"
"365","경기도 용인시 기흥구 서천동","2**","8m미만","20.00","월세","202412","17","300","42","2016","서그내로53번길","202502~202602","신규","-","","","단독다가구"
"366","경기도 용인시 기흥구 서천동","2**","8m미만","35.00","전세","202412","17","12,500","0","2016","서그내로53번길","202501~202701","신규","-","","","단독다가구"
"367","경기도 용인시 기흥구 서천동","7**","12m미만","48.00","월세","202412","16","1,000","80","2014","서천동로21번길","202501~202601","신규","-","","","단독다가구"
"368","경기도 용인시 기흥구 서천동","2**","8m미만","22.00","월세","202412","14","300","40","2000","서그내로","202501~202601","신규","-","","","단독다가구"
"369","경기도 용인시 기흥구 서천동","7**","12m미만","50.00","월세","202412","14","1,000","80","2013","서천서로12번길","202502~202602","신규","-","","","단독다가구"
"370","경기도 용인시 기흥구 서천동","7**","12m미만","22.00","월세","202412","14","1,000","50","2014","서천서로12번길","202501~202601","신규","-","","","단독다가구"
"371","경기도 용인시 기흥구 서천동","2**","8m미만","24.00","월세","202412","14","300","40","1999","서그내로","202501~202601","신규","-","","","단독다가구"
"372","경기도 용인시 기흥구 서천동","3**","25m미만","20.00","월세","202412","14","500","40","","예현로35번길","202501~202601","신규","-","","","단독다가구"
"373","경기도 용인시 기흥구 서천동","2**","8m미만","30.00","월세","202412","14","1,000","52","1995","서그내로53번길","202501~202601","신규","-","","","단독다가구"
"374","경기도 용인시 기흥구 서천동","2**","8m미만","26.00","월세","202412","14","300","45","","서그내로","202501~202601","신규","-","","","단독다가구"
"375","경기도 용인시 기흥구 서천동","3**","25m미만","25.00","전세","202412","13","5,000","0","","예현로35번길","202501~202701","신규","-","","","단독다가구"
"376","경기도 용인시 기흥구 서천동","2**","8m미만","20.00","월세","202412","12","500","40","","서그내로16번길","202501~202601","신규","-","","","단독다가구"
"377","경기도 용인시 기흥구 서천동","7**","12m미만","60.00","월세","202412","12","1,000","85","2013","서천서로20번길","202501~202701","신규","-","","","단독다가구"
"378","경기도 용인시 기흥구 서천동","7**","12m미만","29.70","월세","202412","12","1,000","55","2015","서천동로43번길","202501~202601","신규","-","","","단독다가구"
"379","경기도 용인시 기흥구 서천동","2**","8m미만","23.50","월세","202412","11","300","45","1999","서그내로","202501~202601","신규","-","","","단독다가구"
"380","경기도 용인시 기흥구 서천동","3**","8m미만","52.89","전세","202412","11","15,000","0","2016","서그내로53번길","-","-","-","","","단독다가구"
"381","경기도 용인시 기흥구 서천동","3**","25m미만","22.00","전세","202412","10","7,000","0","1998","서그내로16번길","202501~202701","신규","-","","","단독다가구"
"382","경기도 용인시 기흥구 서천동","7**","12m미만","46.20","전세","202412","10","15,000","0","2014","서천동로43번길","202502~202702","신규","-","","","단독다가구"
"383","경기도 용인시 기흥구 서천동","3**","8m미만","21.25","월세","202412","09","300","41","2000","서그내로","202502~202512","신규","-","","","단독다가구"
"384","경기도 용인시 기흥구 서천동","3**","8m미만","21.00","월세","202412","09","300","41","2000","서그내로","-","-","-","","","단독다가구"
"385","경기도 용인시 기흥구 서천동","2**","8m미만","26.40","월세","202412","09","500","45","1999","서그내로","202501~202601","신규","-","","","단독다가구"
"386","경기도 용인시 기흥구 서천동","2**","8m미만","19.80","월세","202412","08","200","40","1997","서그내로16번길","202501~202601","신규","-","","","단독다가구"
"387","경기도 용인시 기흥구 서천동","7**","12m미만","20.00","월세","202412","07","1,000","40","2014","서천동로43번길","202501~202601","신규","-","","","단독다가구"
"388","경기도 용인시 기흥구 서천동","2**","8m미만","20.00","월세","202412","07","300","42","2016","서그내로53번길","202501~202601","신규","-","","","단독다가구"
"389","경기도 용인시 기흥구 서천동","2**","8m미만","15.00","월세","202412","06","300","48","1997","서그내로","202412~202512","신규","-","","","단독다가구"
"390","경기도 용인시 기흥구 서천동","2**","8m미만","24.00","월세","202412","06","300","40","1999","서그내로","202502~202602","신규","-","","","단독다가구"
"391","경기도 용인시 기흥구 서천동","7**","12m미만","50.62","전세","202412","06","13,000","0","2014","서천서로20번길","202501~202701","신규","-","","","단독다가구"
"392","경기도 용인시 기흥구 서천동","7**","12m미만","48.00","월세","202412","05","1,000","75","2013","서천서로20번길","202501~202601","신규","-","","","단독다가구"
"393","경기도 용인시 기흥구 서천동","7**","12m미만","25.00","월세","202412","04","500","44","2013","서천서로12번길","202412~202512","신규","-","","","단독다가구"
"394","경기도 용인시 기흥구 서천동","2**","8m미만","22.00","월세","202412","04","300","40","2000","서그내로","202412~202512","신규","-","","","단독다가구"
"395","경기도 용인시 기흥구 서천동","7**","12m미만","18.55","월세","202412","03","500","50","2014","서천서로20번길","202501~202701","신규","-","","","단독다가구"
"396","경기도 용인시 기흥구 서천동","2**","8m미만","26.40","월세","202412","03","300","47","1997","서그내로","202412~202512","신규","-","","","단독다가구"
"397","경기도 용인시 기흥구 서천동","3**","8m미만","24.00","월세","202412","02","500","44","2000","서그내로","202501~202601","신규","-","","","단독다가구"
"398","경기도 용인시 기흥구 서천동","4**","25m미만","42.04","월세","202412","02","1,000","58","2017","서그내로62번길","202503~202602","신규","-","","","단독다가구"
"399","경기도 용인시 기흥구 서천동","3**","8m미만","24.00","월세","202412","02","500","44","2000","서그내로","-","-","-","","","단독다가구"
"400","경기도 용인시 기흥구 서천동","7**","12m미만","30.00","월세","202411","30","1,000","60","2014","서천동로43번길","202412~202512","신규","-","","","단독다가구"
"401","경기도 용인시 기흥구 서천동","2**","8m미만","22.00","월세","202411","30","500","49","1999","서그내로","202501~202601","신규","-","","","단독다가구"
"402","경기도 용인시 기흥구 서천동","7**","12m미만","33.00","월세","202411","30","1,000","55","2014","서천동로43번길","202412~202512","신규","-","","","단독다가구"
"403","경기도 용인시 기흥구 서천동","3**","25m미만","22.39","월세","202411","30","500","50","2019","서그내로62번길","202411~202511","신규","-","","","단독다가구"
"404","경기도 용인시 기흥구 서천동","2**","8m미만","24.00","월세","202411","29","300","40","2000","서그내로","202412~202512","신규","-","","","단독다가구"
"405","경기도 용인시 기흥구 서천동","2**","8m미만","24.00","월세","202411","29","300","40","2000","서그내로","202412~202512","신규","-","","","단독다가구"
"406","경기도 용인시 기흥구 서천동","3**","12m미만","23.00","월세","202411","28","500","48","2017","서그내로16번길","202501~202601","신규","-","","","단독다가구"
"407","경기도 용인시 기흥구 서천동","2**","8m미만","20.74","월세","202411","27","300","41","2000","서그내로","202502~202602","신규","-","","","단독다가구"
"408","경기도 용인시 기흥구 서천동","2**","25m미만","47.88","전세","202411","27","12,000","0","1996","서그내로","202502~202702","신규","-","","","단독다가구"
"409","경기도 용인시 기흥구 서천동","2**","8m미만","20.00","월세","202411","27","500","40","1997","서그내로16번길","202502~202602","신규","-","","","단독다가구"
"410","경기도 용인시 기흥구 서천동","7**","12m미만","98.36","월세","202411","26","3,000","140","2016","서천동로21번길","202502~202702","신규","-","","","단독다가구"
"411","경기도 용인시 기흥구 서천동","2**","8m미만","26.40","월세","202411","26","500","46","1999","서그내로","202412~202512","신규","-","","","단독다가구"
"412","경기도 용인시 기흥구 서천동","3**","25m미만","23.10","월세","202411","25","500","49","1996","서그내로16번길","202412~202512","신규","-","","","단독다가구"
"413","경기도 용인시 기흥구 서천동","7**","12m미만","58.00","전세","202411","25","13,000","0","2014","서천서로12번길","202501~202701","신규","-","","","단독다가구"
"414","경기도 용인시 기흥구 서천동","2**","8m미만","24.00","월세","202411","23","300","40","2000","서그내로","202501~202601","신규","-","","","단독다가구"
"415","경기도 용인시 기흥구 서천동","3**","25m미만","20.00","월세","202411","23","300","42","1999","서그내로","202502~202602","신규","-","","","단독다가구"
"416","경기도 용인시 기흥구 서천동","3**","12m미만","25.85","전세","202411","22","10,000","0","2017","서그내로16번길","202412~202612","신규","-","","","단독다가구"
"417","경기도 용인시 기흥구 서천동","3**","8m미만","25.43","월세","202411","22","1,000","60","2021","서그내로53번길","202412~202612","신규","-","","","단독다가구"
"418","경기도 용인시 기흥구 서천동","2**","8m미만","20.74","전세","202411","22","7,500","0","2000","서그내로","202412~202701","갱신","-","7,500","0","단독다가구"
"419","경기도 용인시 기흥구 서천동","2**","25m미만","21.63","월세","202411","21","300","41","2001","서그내로","202412~202512","신규","-","","","단독다가구"
"420","경기도 용인시 기흥구 서천동","7**","12m미만","20.00","월세","202411","21","300","35","2013","서천동로21번길","202502~202601","신규","-","","","단독다가구"
"421","경기도 용인시 기흥구 서천동","3**","8m미만","60.00","전세","202411","19","15,000","0","2016","서그내로53번길","202501~202701","신규","-","","","단독다가구"
"422","경기도 용인시 기흥구 서천동","3**","8m미만","21.25","월세","202411","18","500","40","2000","서그내로","202412~202512","신규","-","","","단독다가구"
"423","경기도 용인시 기흥구 서천동","7**","12m미만","40.00","월세","202411","18","500","63","2015","서천동로21번길","202412~202612","신규","-","","","단독다가구"
"424","경기도 용인시 기흥구 서천동","3**","25m미만","20.00","월세","202411","17","300","42","1999","서그내로","202501~202601","신규","-","","","단독다가구"
"425","경기도 용인시 기흥구 서천동","2**","25m미만","21.63","월세","202411","17","300","41","2001","서그내로","202502~202602","신규","-","","","단독다가구"
"426","경기도 용인시 기흥구 서천동","7**","12m미만","45.42","전세","202411","17","12,000","0","2013","서천서로20번길","202412~202612","신규","-","","","단독다가구"
"427","경기도 용인시 기흥구 서천동","7**","12m미만","30.00","월세","202411","16","1,000","60","2013","서천서로12번길","202411~202511","신규","-","","","단독다가구"
"428","경기도 용인시 기흥구 서천동","2**","8m미만","30.00","월세","202411","16","1,000","47","2016","서그내로49번길","202502~202701","신규","-","","","단독다가구"
"429","경기도 용인시 기흥구 서천동","3**","8m미만","24.00","월세","202411","16","500","44","2000","서그내로","202501~202601","신규","-","","","단독다가구"
"430","경기도 용인시 기흥구 서천동","7**","12m미만","50.00","전세","202411","16","16,000","0","2014","서천서로20번길","-","-","-","","","단독다가구"
"431","경기도 용인시 기흥구 서천동","7**","12m미만","73.67","월세","202411","16","18,000","25","2016","서천동로21번길","202412~202612","신규","-","","","단독다가구"
"432","경기도 용인시 기흥구 서천동","2**","8m미만","20.00","월세","202411","16","500","40","1997","서그내로16번길","202412~202512","신규","-","","","단독다가구"
"433","경기도 용인시 기흥구 서천동","*","8m미만","38.00","전세","202411","16","6,500","0","1994","서그내로15번길","-","-","-","","","단독다가구"
"434","경기도 용인시 기흥구 서천동","7**","12m미만","70.62","월세","202411","11","10,000","61","2014","서천동로21번길","202502~202702","신규","-","","","단독다가구"
"435","경기도 용인시 기흥구 서천동","7**","12m미만","113.16","월세","202411","11","6,000","110","2014","서천동로43번길","202502~202702","신규","-","","","단독다가구"
"436","경기도 용인시 기흥구 서천동","7**","12m미만","78.35","월세","202411","11","2,000","120","2015","서천동로21번길","202412~202512","신규","-","","","단독다가구"
"437","경기도 용인시 기흥구 서천동","7**","12m미만","68.60","월세","202411","10","2,000","120","2016","서천동로21번길","202412~202512","신규","-","","","단독다가구"
"438","경기도 용인시 기흥구 서천동","7**","12m미만","35.00","전세","202411","09","12,000","0","2013","서천서로20번길","202412~202612","신규","-","","","단독다가구"
"439","경기도 용인시 기흥구 서천동","7**","12m미만","48.00","월세","202411","09","1,000","59","2015","서천서로12번길","202412~202512","신규","-","","","단독다가구"
"440","경기도 용인시 기흥구 서천동","2**","8m미만","20.74","월세","202411","09","300","41","2000","서그내로","202412~202512","신규","-","","","단독다가구"
"441","경기도 용인시 기흥구 서천동","7**","12m미만","29.70","월세","202411","09","1,000","55","2017","서천동로43번길","202411~202511","신규","-","","","단독다가구"
"442","경기도 용인시 기흥구 서천동","7**","12m미만","25.00","월세","202411","08","1,000","55","2014","서천동로21번길","202412~202512","신규","-","","","단독다가구"
"443","경기도 용인시 기흥구 서천동","3**","8m미만","24.60","전세","202411","08","4,500","0","1997","예현로35번길","202412~202512","신규","-","","","단독다가구"
"444","경기도 용인시 기흥구 서천동","7**","12m미만","48.00","월세","202411","08","1,000","75","2015","서천서로12번길","202411~202511","신규","-","","","단독다가구"
"445","경기도 용인시 기흥구 서천동","7**","12m미만","45.00","전세","202411","07","14,000","0","2014","서천서로20번길","202411~202611","신규","-","","","단독다가구"
"446","경기도 용인시 기흥구 서천동","7**","12m미만","45.00","전세","202411","07","14,000","0","2014","서천서로20번길","202411~202611","신규","-","","","단독다가구"
"447","경기도 용인시 기흥구 서천동","7**","12m미만","46.20","월세","202411","06","1,000","75","2014","서천동로43번길","202411~202611","신규","-","","","단독다가구"
"448","경기도 용인시 기흥구 서천동","7**","12m미만","30.00","월세","202411","06","1,000","50","2013","서천서로20번길","202501~202601","신규","-","","","단독다가구"
"449","경기도 용인시 기흥구 서천동","2**","8m미만","58.00","월세","202411","06","3,000","62","1997","서그내로16번길","202412~202512","신규","-","","","단독다가구"
"450","경기도 용인시 기흥구 서천동","*","8m미만","18.00","월세","202411","06","500","42","1990","서그내로15번길","202411~202511","신규","-","","","단독다가구"
"451","경기도 용인시 기흥구 서천동","7**","12m미만","30.00","월세","202411","06","1,000","60","2014","서천서로20번길","202411~202511","신규","-","","","단독다가구"
"452","경기도 용인시 기흥구 서천동","3**","8m미만","24.00","월세","202411","05","500","44","2000","서그내로","202501~202601","신규","-","","","단독다가구"
"453","경기도 용인시 기흥구 서천동","7**","12m미만","84.00","전세","202411","05","28,000","0","2014","서천동로43번길","202502~202702","신규","-","","","단독다가구"
"454","경기도 용인시 기흥구 서천동","3**","8m미만","24.00","월세","202411","04","500","44","2000","서그내로","202501~202601","신규","-","","","단독다가구"
"455","경기도 용인시 기흥구 서천동","3**","8m미만","24.00","월세","202411","02","500","44","2000","서그내로","202502~202602","신규","-","","","단독다가구"
"456","경기도 용인시 기흥구 서천동","7**","12m미만","42.90","월세","202411","02","1,000","75","2014","서천서로12번길","202412~202512","신규","-","","","단독다가구"
"457","경기도 용인시 기흥구 서천동","3**","8m미만","24.00","월세","202410","31","500","44","2000","서그내로","202501~202601","신규","-","","","단독다가구"
"458","경기도 용인시 기흥구 서천동","7**","12m미만","29.70","월세","202410","31","2,000","50","2014","서천동로43번길","202411~202611","신규","-","","","단독다가구"
"459","경기도 용인시 기흥구 서천동","7**","12m미만","50.00","전세","202410","30","13,000","0","2014","서천동로43번길","202411~202611","신규","-","","","단독다가구"
"460","경기도 용인시 기흥구 서천동","7**","12m미만","78.00","전세","202410","30","26,200","0","2015","서천서로12번길","202410~202610","갱신","사용","25,200","0","단독다가구"
"461","경기도 용인시 기흥구 서천동","2**","8m미만","46.00","전세","202410","29","11,000","0","1999","서그내로","202411~202610","갱신","-","11,000","0","단독다가구"
"462","경기도 용인시 기흥구 서천동","3**","8m미만","21.25","월세","202410","28","300","41","2000","서그내로","202411~202601","신규","-","","","단독다가구"
"463","경기도 용인시 기흥구 서천동","7**","12m미만","19.80","월세","202410","24","500","50","2013","서천동로43번길","202410~202510","신규","-","","","단독다가구"
"464","경기도 용인시 기흥구 서천동","3**","8m미만","33.70","전세","202410","21","10,000","0","1998","서그내로16번길","202412~202612","신규","-","","","단독다가구"
